id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
218267,Active Cell,"[49715, 174514, 51126, 182052, 182649, 220913, 220877]",7,active-cell,2020-10-05T22:37:26Z,2020-10-01T07:30:55Z,2024-04-16T02:37:33Z,42,174,47,https://api.ldjam.com/vx/node2/get/49715+174514+51126+182052+182649+220913+220877,/events/ludum-dare/47/active-cell,[],134.20414556999,94,83.75,54.285714285714,4.019,174,3.84,252,3.821,274,4.17,186,3.877,515,3.63,410,,,3.62,558,-0.2296214281665
220126,Dungeon - Repeat!,[10493],1,dungeon-repeat,2020-10-05T22:00:02Z,2020-10-02T13:18:28Z,2024-04-16T02:37:33Z,18,175,47,https://api.ldjam.com/vx/node2/get/10493,/events/ludum-dare/47/dungeon-repeat,[],89.39279293417,29,22.375,29,4.018,175,4.054,108,4.089,94,4.321,77,3.304,1036,3.75,319,2.81,722,3.778,387,0.85838484282527
213506,Infinity - 1,[174886],1,infinity-1,2020-10-04T06:04:31Z,2020-09-20T22:46:37Z,2024-04-16T02:37:33Z,34,176,47,https://api.ldjam.com/vx/node2/get/174886,/events/ludum-dare/47/infinity-1,['https://youtu.be/3ONHFIL5zX4'],183.97324220156,12,66,41,4.013,176,3.974,161,3.885,222,4.09,254,,,,,,,,,-30.116375807829
224516,Dude Ranch,"[13882, 126652, 126651]",3,dude-ranch,2020-10-05T09:19:28Z,2020-10-04T04:36:47Z,2024-04-16T02:37:33Z,100,177,47,https://api.ldjam.com/vx/node2/get/13882+126652+126651,/events/ludum-dare/47/dude-ranch,[],100,192,123,160.5,4.012,177,3.938,188,3.666,443,3.75,660,4.278,175,3.924,178,4.552,7,4,181,-40.725102163618
224478,LoopChan,"[123681, 130866, 163463]",3,loopchan,2020-10-05T19:59:06Z,2020-10-04T02:57:43Z,2024-04-16T02:37:33Z,83,178,47,https://api.ldjam.com/vx/node2/get/123681+130866+163463,/events/ludum-dare/47/loopchan,[],43.445367992457,15,18.875,117,4.009,178,3.759,326,4.064,103,3.936,427,4.231,212,3.873,217,3.471,318,3.814,360,-56.517172326066
215859,Re-Slash,"[211239, 79957, 215860, 77445]",4,re-slash,2020-10-05T20:42:22Z,2020-09-28T10:20:53Z,2024-04-16T02:37:33Z,86,179,47,https://api.ldjam.com/vx/node2/get/211239+79957+215860+77445,/events/ludum-dare/47/re-slash,"['https://croxel-studios.itch.io/tenant', 'https://croxel-studios.com/newsletter', 'https://croxel-studios.itch.io/']",84.409715080671,93,71.25,148.66666666667,4.003,179,3.837,254,4.034,112,4.211,147,3.872,522,3.826,262,,,,,-36.426255186808
215820,Numpad Looper,[7485],1,numpad-looper,2020-10-05T19:41:01Z,2020-09-28T09:24:52Z,2024-04-16T02:37:33Z,14,180,47,https://api.ldjam.com/vx/node2/get/7485,/events/ludum-dare/47/numpad-looper,[],54.620741613096,0,6.75,23.625,4,180,4.022,123,3.848,253,4.174,181,3.674,699,3.804,278,2.438,978,3.658,516,-47.104561055419
215958,Permafrost Pirouette,"[295, 6619, 2582, 217657, 217658, 203786]",6,permafrost-pirouette,2020-10-05T21:59:47Z,2020-09-28T13:23:21Z,2024-04-16T02:37:33Z,28,180,47,https://api.ldjam.com/vx/node2/get/295+6619+2582+217657+217658+203786,/events/ludum-dare/47/permafrost-pirouette,"['https://twitter.com/thesewingsquid', 'https://twitter.com/Sturo', 'https://twitter.com/therealjunber']",94.195155250826,36,30.5,35.375,4,180,4.103,81,3.75,334,3.652,769,3.382,959,3.682,365,3.613,264,3.382,815,-3.4152087121
217199,SUPERCONDUCTOR,"[160134, 227006]",2,superconductor-1,2020-10-05T21:50:05Z,2020-09-30T01:12:08Z,2024-04-16T02:37:33Z,31,180,47,https://api.ldjam.com/vx/node2/get/160134+227006,/events/ludum-dare/47/superconductor-1,"['https://mnursey.itch.io/superconductor/purchase', 'https://mnursey.itch.io/superconductor']",110.99363778553,35,29.875,28.857142857143,4,180,3.907,205,3.741,347,4.389,43,3.815,581,4.111,95,,,3.692,473,-3.4403267828475
221192,Stuck in the Loop,"[15718, 196251]",2,stuck-in-the-loop-1,2020-10-05T19:57:26Z,2020-10-02T19:19:36Z,2024-04-16T02:37:33Z,16,180,47,https://api.ldjam.com/vx/node2/get/15718+196251,/events/ludum-dare/47/stuck-in-the-loop-1,['https://twitter.com/socketpunch'],83.333333333333,16,15.625,26.857142857143,4,180,3.92,197,3.38,755,4.02,328,4,378,3.9,192,,,3.938,236,-9.939846578762
223061,Loopy Loco,[186402],1,loopy-loco,2020-10-05T19:50:58Z,2020-10-03T06:22:28Z,2024-04-16T02:37:33Z,29,180,47,https://api.ldjam.com/vx/node2/get/186402,/events/ludum-dare/47/loopy-loco,[],94.648472430005,29,21.5,28.571428571429,4,180,3.981,154,3.556,548,3.889,491,3.519,835,,,3.36,371,3.423,771,0.73440399099083
224090,Loopoban,[224088],1,loopoban,2020-10-05T22:21:41Z,2020-10-03T19:25:14Z,2024-04-16T02:37:33Z,12,180,47,https://api.ldjam.com/vx/node2/get/224088,/events/ludum-dare/47/loopoban,[],57.187763127896,8,6.5,20.875,4,180,3.95,176,3.975,151,4.375,49,3.184,1137,2.789,966,2.938,619,3.618,563,-29.077929247938
225576,Have I Been Here Before?,[225571],1,have-i-been-here-before,2020-10-04T21:46:36Z,2020-10-04T21:28:21Z,2024-04-16T02:37:33Z,14,180,47,https://api.ldjam.com/vx/node2/get/225571,/events/ludum-dare/47/have-i-been-here-before,['https://opengameart.org/content/8-bit-sound-effect-pack-vol-001.'],119.70754741125,27,17.375,26.25,4,180,4.188,41,4.406,14,4.125,223,2.95,,,,2.313,,2.444,,-1.2903766414351
226053,Cycle of Pawmerce,"[1068, 4842, 152864, 153967]",4,cycle-of-pawmerce,2020-10-05T18:17:34Z,2020-10-05T05:34:46Z,2024-04-16T02:37:33Z,21,180,47,https://api.ldjam.com/vx/node2/get/1068+4842+152864+153967,/events/ludum-dare/47/cycle-of-pawmerce,['http://winnitron.com/'],94.575073060741,42,40.25,46,4,180,3.739,345,3.844,259,4.033,317,4.663,29,4.136,81,3.94,123,3.902,275,-12.942849986799
226985,Evaze,[215082],1,evaze,2020-10-05T19:48:33Z,2020-10-05T19:28:11Z,2024-04-16T02:37:33Z,18,180,47,https://api.ldjam.com/vx/node2/get/215082,/events/ludum-dare/47/evaze,[],69.92058987801,4,11,26.857142857143,4,180,3.885,225,4,123,3.327,1097,3.846,555,3.068,833,,,2.913,1262,-30.426833247904
227447,Snek,"[78208, 48875, 11939]",3,snek-1,2020-10-05T21:29:19Z,2020-10-05T21:27:30Z,2024-04-16T02:37:33Z,45,180,47,https://api.ldjam.com/vx/node2/get/78208+48875+11939,/events/ludum-dare/47/snek-1,[],134.00150472944,17,82.375,62.5,4,180,3.858,241,3.883,223,3.311,1111,3.77,619,,,,,4.025,168,-39.871931551191
227582,Spin Attack,[177984],1,spin-attack,2020-10-05T21:58:28Z,2020-10-05T21:46:41Z,2024-04-16T02:37:33Z,18,180,47,https://api.ldjam.com/vx/node2/get/177984,/events/ludum-dare/47/spin-attack,[],37.796447300923,2,2.625,22.142857142857,4,180,3.714,366,4.25,37,3.526,903,3.929,463,,,2.789,740,3.15,1064,-59.538947440859
221272,Hyper Racer,"[101897, 101884, 221396, 227708, 125483]",5,hyper-racer,2020-10-05T21:54:27Z,2020-10-02T19:46:00Z,2024-04-16T02:37:33Z,57,191,47,https://api.ldjam.com/vx/node2/get/101897+101884+221396+227708+125483,/events/ludum-dare/47/hyper-racer,['https://www.youtube.com/watch?v=9gD1PWeWvR0'],85.280286542244,30,56,89.142857142857,3.994,191,4.079,89,3.446,682,4.149,204,4.375,118,3.935,173,1.692,1240,3.741,422,-42.940259784254
223067,Ouroboros,[211746],1,ouroboros-4,2020-10-05T21:48:16Z,2020-10-03T06:27:33Z,2024-04-16T02:37:33Z,57,192,47,https://api.ldjam.com/vx/node2/get/211746,/events/ludum-dare/47/ouroboros-4,"['https://freesound.org/people/Hoshi_Hana/sounds/395313/', 'https://twitter.com/DevFatigued']",118.67168757675,102,80.625,66.571428571429,3.992,192,3.955,172,3.608,505,4.038,311,4.172,257,,,2.821,712,3.697,464,-2.6389879537673
213136,Boomie,"[55302, 213065]",2,boomie,2020-10-05T20:10:38Z,2020-09-18T23:15:26Z,2024-04-16T02:37:33Z,45,193,47,https://api.ldjam.com/vx/node2/get/55302+213065,/events/ludum-dare/47/boomie,[],109.21586228732,68,45.625,44.857142857143,3.988,193,3.83,260,4.25,37,4.08,267,3.489,855,3.279,707,,,3.354,845,-0.36245135564965
217828,Loophole,"[83660, 80277, 188779, 214153, 215507, 188790]",6,loophole-2,2020-10-05T20:56:10Z,2020-09-30T18:40:33Z,2024-04-16T02:37:33Z,38,193,47,https://api.ldjam.com/vx/node2/get/83660+80277+188779+214153+215507+188790,/events/ludum-dare/47/loophole-2,['https://youtu.be/RApTPM7FjOU'],125.19880384584,66,56.625,42.428571428571,3.988,193,4.1,83,3.134,1021,3.878,502,4.1,307,4.263,49,,,3.963,212,-0.44346116513108
224762,The Lone Starmen,[181557],1,the-lone-starmen,2020-10-05T20:42:32Z,2020-10-04T10:57:56Z,2024-04-16T02:37:33Z,36,193,47,https://api.ldjam.com/vx/node2/get/181557,/events/ludum-dare/47/the-lone-starmen,[],95.507180995052,62,33.75,43.428571428571,3.988,193,2.838,1328,3.829,268,3.244,1156,4.767,9,4.464,20,,,4.659,5,0.077730287679074
212979,Loop Heart,[7194],1,loop-heart,2020-10-05T22:28:42Z,2020-09-18T05:53:33Z,2024-04-16T02:37:33Z,38,196,47,https://api.ldjam.com/vx/node2/get/7194,/events/ludum-dare/47/loop-heart,[],123.62450755382,27,50.625,39,3.986,196,4.027,118,3.851,250,4.27,101,4.149,279,3.405,598,,,4,181,-15.590284919329
213072,Loop Frogs,"[17350, 190187]",2,loop-frogs,2020-10-05T22:50:54Z,2020-09-18T16:47:57Z,2024-10-05T15:35:00Z,123,196,47,https://api.ldjam.com/vx/node2/get/17350+190187,/events/ludum-dare/47/loop-frogs,"['https://store.steampowered.com/app/2144130/Loop_Frogs/', 'https://www.youtube.com/watch?v=Nu3-sEc8MZY']",100,117,112.625,183.75,3.986,196,3.878,229,3.911,203,4.177,176,4.167,261,3.309,693,3.641,242,3.503,667,-44.79071046785
223045,Clone Arena,[195465],1,clone-arena,2020-10-05T21:48:25Z,2020-10-03T06:10:04Z,2024-04-16T02:37:33Z,51,198,47,https://api.ldjam.com/vx/node2/get/195465,/events/ludum-dare/47/clone-arena,[],69.641941385921,48,24.25,68,3.985,198,4.007,130,3.667,434,3.917,454,4.209,234,,,,,3.817,356,-29.514874858293
212514,Humdrum,"[63196, 212662, 214562]",3,humdrum,2020-10-05T05:31:42Z,2020-09-16T12:29:36Z,2024-04-16T02:37:33Z,29,199,47,https://api.ldjam.com/vx/node2/get/63196+212662+214562,/events/ludum-dare/47/humdrum,[],110.79765071059,40,41.125,34.5,3.984,199,4.121,76,3.375,759,2.833,1439,4.152,277,4.106,97,4.313,28,4.109,121,0
221273,My Summer Roller Coaster,"[189861, 220629, 217612]",3,my-summer-roller-coaster,2020-10-05T21:56:35Z,2020-10-02T19:46:43Z,2024-04-16T02:37:33Z,42,200,47,https://api.ldjam.com/vx/node2/get/189861+220629+217612,/events/ludum-dare/47/my-summer-roller-coaster,"['https://twitter.com/lineupthesky', 'https://twitter.com/Patsuii', 'https://twitter.com/fashionFPS']",79.019816852477,77,33.25,54.25,3.981,200,4.066,100,4,123,4.151,201,4.094,311,3.865,230,4.52,11,3.923,248,-1.1481436809763
