rank,author,composite_score,count,team_size,grade,game_position,performance_score,participation_score,community_score,Fun_score,Overall_score,Mood_score,Graphics_score,Innovation_score,Audio_score,Theme_score,Humor_score
3902,81196,1073.802850739042,9,5,46.0,"[17.0, 65.0, 364.0, 951.0, 1.0, nan, nan, 1.0]",0.8641391472828541,9.0,58.5542073619495,0.8612762650602408,0.88378,0.9918465895953756,0.9760304126625211,0.7460206164729661,0.0,0.6364140477153255,0.0
3903,314760,1073.550037493438,1,2,31.571428571429,"[185.0, 427.0, 200.0, 241.0, 272.0, 144.0, nan, 221.0]",0.6462368474801841,1.0,67.554230544655,0.6718391566265061,0.55912,0.7842963005780347,0.799872244205766,0.7766216574027286,0.7855774558303887,0.8261442539425798,0.0
3903,38705,1073.550037493438,1,2,31.571428571429,"[185.0, 427.0, 200.0, 241.0, 272.0, 144.0, nan, 221.0]",0.6462368474801841,1.0,67.554230544655,0.6718391566265061,0.55912,0.7842963005780347,0.799872244205766,0.7766216574027286,0.7855774558303887,0.8261442539425798,0.0
3905,186143,1073.4583280394907,1,1,104.25,"[91.0, 171.0, 52.0, 496.0, 124.0, 232.0, 659.0, 313.0]",0.7927524247946864,1.2,66.6643772202575,0.8153504819277108,0.7459,0.7960625433526011,0.9043511701526286,0.8803972309247095,0.7895559010600706,0.8017901657905377,0.658259461581604
3906,3105,1073.1555932394772,1,2,39.0,"[152.0, 356.0, 169.0, 607.0, 748.0, nan, nan, 783.0]",0.6796812753107472,1.0,67.37186026451499,0.745558313253012,0.6415199999999999,0.6662596531791907,0.7066886715658564,0.8306010005053056,0.0,0.7674647391831784,0.0
3906,46940,1073.1555932394772,1,2,39.0,"[152.0, 356.0, 169.0, 607.0, 748.0, nan, nan, 783.0]",0.6796812753107472,1.0,67.37186026451499,0.745558313253012,0.6415199999999999,0.6662596531791907,0.7066886715658564,0.8306010005053056,0.0,0.7674647391831784,0.0
3908,166770,1073.0598463124754,1,1,40.6,"[159.0, 101.0, 143.0, 43.0, 472.0, nan, nan, nan]",0.6670642543100074,1.2,67.224356567385,0.846423734939759,0.6214999999999999,0.0,0.7655347767100056,0.8311823850429509,0.0,0.9158236635665182,0.0
3909,106367,1073.003971814446,2,7,32.875,"[164.0, 85.0, 200.0, 136.0, 368.0, 128.0, 98.0, 182.0]",0.7362117501756587,2.0,66.09794328681,0.8521381927710843,0.60728,0.8168193063583815,0.786251859807801,0.8002816574027286,0.819357738515901,0.8682818196522442,0.8344109366236678
3909,266427,1073.003971814446,2,7,32.875,"[164.0, 85.0, 200.0, 136.0, 368.0, 128.0, 98.0, 182.0]",0.7362117501756587,2.0,66.09794328681,0.8521381927710843,0.60728,0.8168193063583815,0.786251859807801,0.8002816574027286,0.819357738515901,0.8682818196522442,0.8344109366236678
3909,12245,1073.003971814446,2,7,32.875,"[164.0, 85.0, 200.0, 136.0, 368.0, 128.0, 98.0, 182.0]",0.7362117501756587,2.0,66.09794328681,0.8521381927710843,0.60728,0.8168193063583815,0.786251859807801,0.8002816574027286,0.819357738515901,0.8682818196522442,0.8344109366236678
3912,317732,1071.9079661656629,1,1,25.5,"[172.0, 97.0, 445.0, 712.0, nan, nan, 267.0, 315.0]",0.6146340753719706,1.2,67.392238725975,0.8294073493975904,0.5815600000000001,0.7475557225433526,0.0,0.6846016877210712,0.0,0.6395071734735138,0.7100757150869321
3913,315748,1071.8334485522612,2,2,22.75,"[96.0, 69.0, 254.0, 322.0, 157.0, 48.0, 29.0, 46.0]",0.8022081579455189,2.0,65.711925166405,0.8543526506024095,0.7293,0.8920631213872832,0.876774788015828,0.7715157049014653,0.8717791519434628,0.8109981318236958,0.8901205832865956
3914,263889,1071.4352464597996,1,4,32.75,"[40.0, 19.0, 109.0, 8.0, 63.0, 39.0, 7.0, 12.0]",0.8725944869278511,1.0,66.35690882499,0.8977078313253012,0.8316399999999999,0.9234390751445086,0.9193159977388354,0.8321365032844872,0.8776643109540636,0.9381295188030732,0.9265822097588334
3914,386680,1071.4352464597996,1,4,32.75,"[40.0, 19.0, 109.0, 8.0, 63.0, 39.0, 7.0, 12.0]",0.8725944869278511,1.0,66.35690882499,0.8977078313253012,0.8316399999999999,0.9234390751445086,0.9193159977388354,0.8321365032844872,0.8776643109540636,0.9381295188030732,0.9265822097588334
3914,386695,1071.4352464597996,1,4,32.75,"[40.0, 19.0, 109.0, 8.0, 63.0, 39.0, 7.0, 12.0]",0.8725944869278511,1.0,66.35690882499,0.8977078313253012,0.8316399999999999,0.9234390751445086,0.9193159977388354,0.8321365032844872,0.8776643109540636,0.9381295188030732,0.9265822097588334
3914,261475,1071.4352464597996,1,4,32.75,"[40.0, 19.0, 109.0, 8.0, 63.0, 39.0, 7.0, 12.0]",0.8725944869278511,1.0,66.35690882499,0.8977078313253012,0.8316399999999999,0.9234390751445086,0.9193159977388354,0.8321365032844872,0.8776643109540636,0.9381295188030732,0.9265822097588334
3918,166004,1071.3535565886577,1,4,41.428571428571,"[72.0, 46.0, 189.0, 161.0, nan, 39.0, 51.0, 115.0]",0.7295243246803621,1.0,67.01912359073549,0.8619284337349398,0.766,0.836277803468208,0.0,0.7928491662455786,0.8694043109540637,0.8264690659118479,0.8514189568143578
3918,173525,1071.3535565886577,1,4,41.428571428571,"[72.0, 46.0, 189.0, 161.0, nan, 39.0, 51.0, 115.0]",0.7295243246803621,1.0,67.01912359073549,0.8619284337349398,0.766,0.836277803468208,0.0,0.7928491662455786,0.8694043109540637,0.8264690659118479,0.8514189568143578
3918,173644,1071.3535565886577,1,4,41.428571428571,"[72.0, 46.0, 189.0, 161.0, nan, 39.0, 51.0, 115.0]",0.7295243246803621,1.0,67.01912359073549,0.8619284337349398,0.766,0.836277803468208,0.0,0.7928491662455786,0.8694043109540637,0.8264690659118479,0.8514189568143578
3918,173533,1071.3535565886577,1,4,41.428571428571,"[72.0, 46.0, 189.0, 161.0, nan, 39.0, 51.0, 115.0]",0.7295243246803621,1.0,67.01912359073549,0.8619284337349398,0.766,0.836277803468208,0.0,0.7928491662455786,0.8694043109540637,0.8264690659118479,0.8514189568143578
3922,258153,1071.3298729125768,4,1,64.375,"[185.0, 137.0, 133.0, 91.0, 292.0, 416.0, 563.0, 351.0]",0.7126439606392737,4.8,63.2963197111885,0.822471204819277,0.57606,0.7719729479768787,0.83022049745619,0.8277983021728146,0.6896926501766785,0.8839607763849575,0.64375201346046
3923,269903,1071.2184066640946,2,7,30.0,"[118.0, 164.0, 33.0, 37.0, 334.0, 148.0, 637.0, 339.0]",0.7628137870099254,2.0,65.85476277155999,0.8156718072289156,0.6926599999999999,0.7778338728323699,0.8106378292820802,0.8899974734714502,0.8157373851590104,0.9179515244642135,0.6047010880538418
3923,381202,1071.2184066640946,2,7,30.0,"[118.0, 164.0, 33.0, 37.0, 334.0, 148.0, 637.0, 339.0]",0.7628137870099254,2.0,65.85476277155999,0.8156718072289156,0.6926599999999999,0.7778338728323699,0.8106378292820802,0.8899974734714502,0.8157373851590104,0.9179515244642135,0.6047010880538418
3923,177241,1071.2184066640946,2,7,30.0,"[118.0, 164.0, 33.0, 37.0, 334.0, 148.0, 637.0, 339.0]",0.7628137870099254,2.0,65.85476277155999,0.8156718072289156,0.6926599999999999,0.7778338728323699,0.8106378292820802,0.8899974734714502,0.8157373851590104,0.9179515244642135,0.6047010880538418
3923,372752,1071.2184066640946,2,7,30.0,"[118.0, 164.0, 33.0, 37.0, 334.0, 148.0, 637.0, 339.0]",0.7628137870099254,2.0,65.85476277155999,0.8156718072289156,0.6926599999999999,0.7778338728323699,0.8106378292820802,0.8899974734714502,0.8157373851590104,0.9179515244642135,0.6047010880538418
3927,296341,1070.748789917153,1,4,60.714285714286,"[172.0, 124.0, 471.0, 697.0, 372.0, 48.0, nan, 217.0]",0.716075996964329,1.0,67.04156467531,0.8331079518072289,0.60312,0.8198499421965317,0.7992935104578858,0.7174803031834259,0.8852191519434628,0.7481468257177517,0.0
3927,302869,1070.748789917153,1,4,60.714285714286,"[172.0, 124.0, 471.0, 697.0, 372.0, 48.0, nan, 217.0]",0.716075996964329,1.0,67.04156467531,0.8331079518072289,0.60312,0.8198499421965317,0.7992935104578858,0.7174803031834259,0.8852191519434628,0.7481468257177517,0.0
3927,298328,1070.748789917153,1,4,60.714285714286,"[172.0, 124.0, 471.0, 697.0, 372.0, 48.0, nan, 217.0]",0.716075996964329,1.0,67.04156467531,0.8331079518072289,0.60312,0.8198499421965317,0.7992935104578858,0.7174803031834259,0.8852191519434628,0.7481468257177517,0.0
3927,298763,1070.748789917153,1,4,60.714285714286,"[172.0, 124.0, 471.0, 697.0, 372.0, 48.0, nan, 217.0]",0.716075996964329,1.0,67.04156467531,0.8331079518072289,0.60312,0.8198499421965317,0.7992935104578858,0.7174803031834259,0.8852191519434628,0.7481468257177517,0.0
3931,79680,1070.5817855834,6,2,41.857142857143,"[50.0, 284.0, 337.0, 277.0, 457.0, 4.0, nan, 21.0]",0.7930685446321797,6.0,61.6711324972765,0.7608433734939758,0.81482,0.9245383815028901,0.7738185867721877,0.7599135927235978,0.9482599293286218,0.8282170885564092,0.0
3932,112023,1070.2548513796048,1,2,47.428571428571,"[156.0, 349.0, 44.0, 186.0, 111.0, nan, 135.0, 302.0]",0.6862912119807826,1.0,67.14763110273,0.7111596385542168,0.6047199999999999,0.7547100578034682,0.882195805539853,0.8457699646286002,0.0,0.8115363121714516,0.792205473920359
3933,26231,1070.0414324764656,12,5,26.0,"[6.0, 24.0, 25.0, 125.0, 4.0, 9.0, 348.0, 55.0]",0.902377606806655,12.0,55.125,0.8849583132530119,0.9151199999999999,0.8728624277456647,0.9629216506500847,0.8805702071753411,0.9159948409893992,0.8682162312980185,0.6673269994391474
3934,127294,1069.8172279664573,4,5,58.375,"[13.0, 5.0, 68.0, 75.0, 192.0, 12.0, 154.0, 136.0]",0.8944020993809255,4.0,63.1472720673195,0.9227104819277109,0.8955199999999999,0.8389361849710981,0.8557192312040701,0.8607517635169277,0.9280797879858658,0.888981738778811,0.7990886146943352
3935,107764,1069.50726727539,2,4,25.75,"[111.0, 340.0, 197.0, 1061.0, 43.0, 60.0, 924.0, 67.0]",0.7272728635930726,2.0,65.906544454925,0.7161327710843373,0.6850999999999999,0.8572015028901734,0.9227077444884115,0.7717564325416877,0.8473189399293286,0.5156899312575819,0.41459168816601233
3936,272740,1069.3775525027222,1,4,38.75,"[177.0, 31.0, 676.0, 1032.0, 133.0, 264.0, 391.0, 127.0]",0.742399137266855,1.0,66.8273075262695,0.8907969879518072,0.59254,0.8512768786127167,0.8923248841153193,0.6704440020212228,0.7597953356890459,0.6258879255964415,0.72421200224341
3936,267398,1069.3775525027222,1,4,38.75,"[177.0, 31.0, 676.0, 1032.0, 133.0, 264.0, 391.0, 127.0]",0.742399137266855,1.0,66.8273075262695,0.8907969879518072,0.59254,0.8512768786127167,0.8923248841153193,0.6704440020212228,0.7597953356890459,0.6258879255964415,0.72421200224341
3936,65664,1069.3775525027222,1,4,38.75,"[177.0, 31.0, 676.0, 1032.0, 133.0, 264.0, 391.0, 127.0]",0.742399137266855,1.0,66.8273075262695,0.8907969879518072,0.59254,0.8512768786127167,0.8923248841153193,0.6704440020212228,0.7597953356890459,0.6258879255964415,0.72421200224341
3936,103621,1069.3775525027222,1,4,38.75,"[177.0, 31.0, 676.0, 1032.0, 133.0, 264.0, 391.0, 127.0]",0.742399137266855,1.0,66.8273075262695,0.8907969879518072,0.59254,0.8512768786127167,0.8923248841153193,0.6704440020212228,0.7597953356890459,0.6258879255964415,0.72421200224341
3940,91644,1068.989469770183,12,2,38.5,"[14.0, 18.0, 12.0, 13.0, 95.0, 13.0, 80.0, 84.0]",0.8884241214246479,12.0,55.1199854180305,0.891913734939759,0.8887,0.8549535260115606,0.8874292029395139,0.9017208994441637,0.9038747703180212,0.9322029680549938,0.8224595401009533
3941,5198,1068.8931446157374,3,3,25.5,"[137.0, 88.0, 45.0, 3.0, 540.0, 254.0, 155.0, 349.0]",0.7640355137951748,3.0,64.694043910005,0.8546804819277107,0.6661199999999999,0.7849197687861271,0.780602837761447,0.8852383729156139,0.7799455123674911,0.9478360695511523,0.8309803589455973
3942,165299,1068.7271390906744,2,4,35.0,"[116.0, 160.0, 125.0, 1004.0, 448.0, nan, 85.0, 668.0]",0.7498954036839218,2.0,65.74896405551999,0.8214754216867468,0.70294,0.7004818497109827,0.8065648728094968,0.8434310358767054,0.0,0.7044646097856854,0.8631982613572629
3942,164901,1068.7271390906744,2,4,35.0,"[116.0, 160.0, 125.0, 1004.0, 448.0, nan, 85.0, 668.0]",0.7498954036839218,2.0,65.74896405551999,0.8214754216867468,0.70294,0.7004818497109827,0.8065648728094968,0.8434310358767054,0.0,0.7044646097856854,0.8631982613572629
3944,35768,1068.620982223503,1,3,20.125,"[133.0, 183.0, 14.0, 58.0, 92.0, 87.0, 455.0, 773.0]",0.7472821666307559,1.0,66.75408203729,0.8001796385542168,0.66414,0.6436337572254335,0.9107579649519503,0.904497716018191,0.8534634628975265,0.8972040113222806,0.6928636343241728
3945,6082,1068.5983388736397,3,1,36.428571428571,"[134.0, 264.0, 158.0, 124.0, 182.0, nan, 359.0, 47.0]",0.7186035962631783,3.5999999999999996,64.2864058090145,0.7443614457831325,0.64696,0.876489710982659,0.8435551045788581,0.7940485093481556,0.0,0.8688975414476345,0.6616961862030286
3946,120535,1068.4901138919947,2,4,37.625,"[188.0, 613.0, 130.0, 225.0, 85.0, 37.0, 408.0, 88.0]",0.6759324553443887,2.0,66.0783228011925,0.6574010843373493,0.5740799999999999,0.8686798843930637,0.9136250763143018,0.8362330773117737,0.8891143462897526,0.8462852163364336,0.7172916545148625
3946,237508,1068.4901138919947,2,4,37.625,"[188.0, 613.0, 130.0, 225.0, 85.0, 37.0, 408.0, 88.0]",0.6759324553443887,2.0,66.0783228011925,0.6574010843373493,0.5740799999999999,0.8686798843930637,0.9136250763143018,0.8362330773117737,0.8891143462897526,0.8462852163364336,0.7172916545148625
3946,252745,1068.4901138919947,2,4,37.625,"[188.0, 613.0, 130.0, 225.0, 85.0, 37.0, 408.0, 88.0]",0.6759324553443887,2.0,66.0783228011925,0.6574010843373493,0.5740799999999999,0.8686798843930637,0.9136250763143018,0.8362330773117737,0.8891143462897526,0.8462852163364336,0.7172916545148625
3946,120462,1068.4901138919947,2,4,37.625,"[188.0, 613.0, 130.0, 225.0, 85.0, 37.0, 408.0, 88.0]",0.6759324553443887,2.0,66.0783228011925,0.6574010843373493,0.5740799999999999,0.8686798843930637,0.9136250763143018,0.8362330773117737,0.8891143462897526,0.8462852163364336,0.7172916545148625
3950,162890,1068.4748906460734,4,3,26.875,"[140.0, 297.0, 413.0, 185.0, 44.0, 146.0, 665.0, 379.0]",0.7245852389839088,4.0,63.85026159448,0.7509066265060241,0.6472,0.7466774566473988,0.9253381571509327,0.7301926225366346,0.8101074204946996,0.8515576223210675,0.5644299270891756
3951,318272,1068.1714706177784,2,3,96.142857142857,"[54.0, 37.0, 195.0, 913.0, 110.0, nan, 442.0, 91.0]",0.8325664292867253,2.0,65.3261213711805,0.8855215662650602,0.80994,0.8670396531791907,0.8995853928773319,0.8083196159676603,0.0,0.6390638334007278,0.6852509590577677
3951,320677,1068.1714706177784,2,3,96.142857142857,"[54.0, 37.0, 195.0, 913.0, 110.0, nan, 442.0, 91.0]",0.8325664292867253,2.0,65.3261213711805,0.8855215662650602,0.80994,0.8670396531791907,0.8995853928773319,0.8083196159676603,0.0,0.6390638334007278,0.6852509590577677
3953,1668,1067.795555395759,11,4,28.25,"[9.0, 12.0, 45.0, 8.0, 20.0, 21.0, 209.0, 90.0]",0.912928998422842,11.0,55.926035033744,0.916929156626506,0.91132,0.8677730635838149,0.9499882532504239,0.880058372915614,0.901054628975265,0.9497495188030731,0.7996345485137408
3953,8735,1067.795555395759,11,4,28.25,"[9.0, 12.0, 45.0, 8.0, 20.0, 21.0, 209.0, 90.0]",0.912928998422842,11.0,55.926035033744,0.916929156626506,0.91132,0.8677730635838149,0.9499882532504239,0.880058372915614,0.901054628975265,0.9497495188030731,0.7996345485137408
3953,19409,1067.795555395759,11,4,28.25,"[9.0, 12.0, 45.0, 8.0, 20.0, 21.0, 209.0, 90.0]",0.912928998422842,11.0,55.926035033744,0.916929156626506,0.91132,0.8677730635838149,0.9499882532504239,0.880058372915614,0.901054628975265,0.9497495188030731,0.7996345485137408
3953,93526,1067.795555395759,11,4,28.25,"[9.0, 12.0, 45.0, 8.0, 20.0, 21.0, 209.0, 90.0]",0.912928998422842,11.0,55.926035033744,0.916929156626506,0.91132,0.8677730635838149,0.9499882532504239,0.880058372915614,0.901054628975265,0.9497495188030731,0.7996345485137408
3957,139668,1067.7188787074476,7,2,63.0,"[182.0, 354.0, 219.0, 366.0, 104.0, 192.0, 647.0, 104.0]",0.6741231108850733,7.0,61.0353507296995,0.7033101204819276,0.56446,0.8419653179190751,0.8835229169022045,0.7692614148559879,0.7609566077738517,0.7834004852405985,0.486678530566461
3958,234068,1067.5321475789324,2,4,53.857142857143,"[82.0, 177.0, 517.0, 522.0, 36.0, 70.0, nan, 35.0]",0.7912498325919615,2.0,65.476310619833,0.8039150602409637,0.75184,0.9064306358381502,0.9427948558507631,0.7089670843860535,0.8630087632508834,0.7692361019005256,0.0
3959,261499,1067.505259588256,2,2,26.75,"[93.0, 463.0, 21.0, 239.0, 196.0, 24.0, 139.0, 23.0]",0.7641670416329425,2.0,65.60090444493,0.7078066265060241,0.7373,0.9204115606936416,0.8659608818541549,0.9016165740272866,0.8984395759717314,0.8422068742418116,0.8305924509254066
3959,244632,1067.505259588256,2,2,26.75,"[93.0, 463.0, 21.0, 239.0, 196.0, 24.0, 139.0, 23.0]",0.7641670416329425,2.0,65.60090444493,0.7078066265060241,0.7373,0.9204115606936416,0.8659608818541549,0.9016165740272866,0.8984395759717314,0.8422068742418116,0.8305924509254066
3961,34711,1067.2777452097068,4,3,49.75,"[91.0, 75.0, 201.0, 640.0, 360.0, 159.0, 318.0, 342.0]",0.7720246397422781,4.0,63.5490680285165,0.8444572289156625,0.72924,0.746233641618497,0.7741685585076313,0.7861300656897423,0.7887421908127208,0.6717615042458552,0.6947746719012899
3961,34666,1067.2777452097068,4,3,49.75,"[91.0, 75.0, 201.0, 640.0, 360.0, 159.0, 318.0, 342.0]",0.7720246397422781,4.0,63.5490680285165,0.8444572289156625,0.72924,0.746233641618497,0.7741685585076313,0.7861300656897423,0.7887421908127208,0.6717615042458552,0.6947746719012899
3963,165181,1067.2513953257867,1,2,23.75,"[92.0, 84.0, 719.0, 123.0, 417.0, 469.0, 219.0, 363.0]",0.7923952798358792,1.0,66.45224838248501,0.8569840963855421,0.74426,0.7810920231213873,0.8147620802713398,0.6873055583628095,0.6923067137809187,0.8800788515972503,0.8031319910263601
3963,53681,1067.2513953257867,1,2,23.75,"[92.0, 84.0, 719.0, 123.0, 417.0, 469.0, 219.0, 363.0]",0.7923952798358792,1.0,66.45224838248501,0.8569840963855421,0.74426,0.7810920231213873,0.8147620802713398,0.6873055583628095,0.6923067137809187,0.8800788515972503,0.8031319910263601
3965,305863,1067.1381943293536,1,5,24.0,"[136.0, 17.0, 521.0, 84.0, 676.0, 94.0, 32.0, 124.0]",0.7717763395132649,1.0,66.540923370895,0.9101996385542168,0.6655199999999999,0.8575371098265896,0.6848789598643301,0.7015007175341081,0.8510483392226147,0.9070699474322683,0.9055758160403813
3965,285784,1067.1381943293536,1,5,24.0,"[136.0, 17.0, 521.0, 84.0, 676.0, 94.0, 32.0, 124.0]",0.7717763395132649,1.0,66.540923370895,0.9101996385542168,0.6655199999999999,0.8575371098265896,0.6848789598643301,0.7015007175341081,0.8510483392226147,0.9070699474322683,0.9055758160403813
3965,356290,1067.1381943293536,1,5,24.0,"[136.0, 17.0, 521.0, 84.0, 676.0, 94.0, 32.0, 124.0]",0.7717763395132649,1.0,66.540923370895,0.9101996385542168,0.6655199999999999,0.8575371098265896,0.6848789598643301,0.7015007175341081,0.8510483392226147,0.9070699474322683,0.9055758160403813
3968,234769,1066.871997432919,3,3,41.5,"[124.0, 359.0, 9.0, 154.0, 430.0, 38.0, 128.0, 268.0]",0.7324315013428472,3.0,64.706786155928,0.7352206024096386,0.67932,0.7988260115606935,0.7834374448841153,0.9202356745831228,0.8875893286219081,0.8641382369591589,0.8384632641615255
3969,1363,1066.772979697103,1,3,53.0,"[104.0, 95.0, 508.0, 258.0, 70.0, 68.0, nan, 193.0]",0.7673614339135834,1.0,66.53717862154349,0.831679156626506,0.704,0.8031517919075144,0.8979688863764839,0.6758914098029307,0.8419787985865723,0.7930019813991104,0.0
3970,79166,1066.3491394267753,2,2,22.0,"[52.0, 92.0, 420.0, 68.0, 647.0, 100.0, 4.0, 244.0]",0.8227659709578619,2.0,65.250368097315,0.8532168674698795,0.8134999999999999,0.8176878612716763,0.7502769926512153,0.7578314805457301,0.8544982332155477,0.8972509098261221,0.9468269770050477
3970,182726,1066.3491394267753,2,2,22.0,"[52.0, 92.0, 420.0, 68.0, 647.0, 100.0, 4.0, 244.0]",0.8227659709578619,2.0,65.250368097315,0.8532168674698795,0.8134999999999999,0.8176878612716763,0.7502769926512153,0.7578314805457301,0.8544982332155477,0.8972509098261221,0.9468269770050477
3972,154572,1066.2361872305635,4,5,23.5,"[178.0, 219.0, 340.0, 77.0, 210.0, 30.0, 37.0, 85.0]",0.695535126858766,4.0,63.83658189003,0.7627871084337349,0.56752,0.8452601156069364,0.8371266591294517,0.7184388175846387,0.8754294699646642,0.8538791184795794,0.860494537296691
3972,769,1066.2361872305635,4,5,23.5,"[178.0, 219.0, 340.0, 77.0, 210.0, 30.0, 37.0, 85.0]",0.695535126858766,4.0,63.83658189003,0.7627871084337349,0.56752,0.8452601156069364,0.8371266591294517,0.7184388175846387,0.8754294699646642,0.8538791184795794,0.860494537296691
3972,773,1066.2361872305635,4,5,23.5,"[178.0, 219.0, 340.0, 77.0, 210.0, 30.0, 37.0, 85.0]",0.695535126858766,4.0,63.83658189003,0.7627871084337349,0.56752,0.8452601156069364,0.8371266591294517,0.7184388175846387,0.8754294699646642,0.8538791184795794,0.860494537296691
3975,80306,1066.1801280854374,2,6,31.875,"[99.0, 36.0, 333.0, 939.0, 1099.0, 113.0, 735.0, 146.0]",0.7802518297919638,2.0,65.4375,0.882247469879518,0.7324999999999999,0.8556820809248554,0.6340035161107971,0.779139959575543,0.8464330035335689,0.7157097695107156,0.6349720246775098
3975,1305,1066.1801280854374,2,6,31.875,"[99.0, 36.0, 333.0, 939.0, 1099.0, 113.0, 735.0, 146.0]",0.7802518297919638,2.0,65.4375,0.882247469879518,0.7324999999999999,0.8556820809248554,0.6340035161107971,0.779139959575543,0.8464330035335689,0.7157097695107156,0.6349720246775098
3977,196251,1065.885269278891,3,3,31.714285714286,"[38.0, 20.0, 258.0, 535.0, 370.0, 209.0, nan, 136.0]",0.8504767836430872,3.0,64.090126294925,0.9068619277108433,0.8426199999999999,0.8653961849710983,0.8182526851328433,0.8015693380495199,0.7999913074204947,0.7834790699555196,0.0
3978,38740,1065.5407819835991,1,1,36.714285714286,"[137.0, 228.0, 19.0, 65.0, 632.0, nan, 618.0, 602.0]",0.7070846555142748,1.2,66.53632373984,0.7764339759036144,0.65646,0.679586936416185,0.6888408027133973,0.897159757453259,0.0,0.8981748402749696,0.6032779472798653
3979,386173,1065.098986736881,1,2,41.0,"[113.0, 163.0, 190.0, 50.0, 503.0, 457.0, nan, 523.0]",0.7467119007509055,1.0,66.5219435789545,0.8160377108433734,0.70282,0.7158263583815029,0.7501975692481627,0.8101975745325921,0.659366925795053,0.9113344925192074,0.0
3979,386176,1065.098986736881,1,2,41.0,"[113.0, 163.0, 190.0, 50.0, 503.0, 457.0, nan, 523.0]",0.7467119007509055,1.0,66.5219435789545,0.8160377108433734,0.70282,0.7158263583815029,0.7501975692481627,0.8101975745325921,0.659366925795053,0.9113344925192074,0.0
3981,105197,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3981,146947,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3981,162850,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3981,162741,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3981,144815,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3981,172425,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3981,172062,1064.824791383288,1,7,31.125,"[142.0, 367.0, 372.0, 828.0, 244.0, 129.0, 543.0, 13.0]",0.7015753358748287,1.0,66.71430119147,0.7094733734939759,0.6376199999999999,0.9133256647398844,0.8233806896551723,0.7263278827690753,0.8064927208480565,0.6101751961180752,0.5936371284352215
3988,367344,1063.5051235998205,1,7,48.125,"[121.0, 180.0, 28.0, 676.0, 193.0, 148.0, 414.0, 222.0]",0.7642002066847232,1.0,66.334073942126,0.8058973493975903,0.69194,0.8184228901734103,0.8660496438665912,0.900415432036382,0.8192373851590105,0.7541943388596846,0.705362120022434
3988,270842,1063.5051235998205,1,7,48.125,"[121.0, 180.0, 28.0, 676.0, 193.0, 148.0, 414.0, 222.0]",0.7642002066847232,1.0,66.334073942126,0.8058973493975903,0.69194,0.8184228901734103,0.8660496438665912,0.900415432036382,0.8192373851590105,0.7541943388596846,0.705362120022434
3988,337971,1063.5051235998205,1,7,48.125,"[121.0, 180.0, 28.0, 676.0, 193.0, 148.0, 414.0, 222.0]",0.7642002066847232,1.0,66.334073942126,0.8058973493975903,0.69194,0.8184228901734103,0.8660496438665912,0.900415432036382,0.8192373851590105,0.7541943388596846,0.705362120022434
3988,241516,1063.5051235998205,1,7,48.125,"[121.0, 180.0, 28.0, 676.0, 193.0, 148.0, 414.0, 222.0]",0.7642002066847232,1.0,66.334073942126,0.8058973493975903,0.69194,0.8184228901734103,0.8660496438665912,0.900415432036382,0.8192373851590105,0.7541943388596846,0.705362120022434
3988,367692,1063.5051235998205,1,7,48.125,"[121.0, 180.0, 28.0, 676.0, 193.0, 148.0, 414.0, 222.0]",0.7642002066847232,1.0,66.334073942126,0.8058973493975903,0.69194,0.8184228901734103,0.8660496438665912,0.900415432036382,0.8192373851590105,0.7541943388596846,0.705362120022434
